UID	Basal	Hillock basal	Hillock squamous	Aberrant basal	Deuterosomal	Ciliated-TB	Ciliated-Bronch	Ciliated-axon	Club-TB	Club-nasal	Club-Bronch	Goblet	Goblet-nasal	Tuft	Ionocyte	PNEC	SMG Basal	SMG Duct	MEC	Mucous	Serous	Serous-nasal	RASC	AT1	AT2-AT1 int.	AT2	AT2-prolif	AdvFB	PBFB	SPFB	IntFB	AF	iALF	LipoFB1	SCMF	ADM	cADM	ASMC	VSMC	cVSMC	LSMC	Pericyte	Chondrocyte	PC-prog	Mesothelial	PAEC	PArEC	SAEC	PCEC	CAP1	CAP1-int	CAP2	CAP2-int	PVEC	SVEC	SVEC-act	LEC	LEC-cycling	CD4 T	Treg	CD8 T	T-prolif	iNKT	NK	ILC1	B-lineage	B	Plasma	AM	AM-lipid	MT+ AM	AM-prolif	IM	tMDM	iMON	pMON	cDC1	maDC	Langerhans	pDC	Neutrophil	Mast	HSC	Megakaryocyte	Erythrocyte	Schwann
HEYL	0.0172	0.005415	0.0	0.01965	0.02293	0.0	0.004806	0.02825	0.00638	0.02937	0.02265	0.04287	0.00829	0.0	0.0	0.06037	0.0	0.01535	0.2272	0.0	0.0	0.004421	0.01734	0.0	0.0079	0.001884	0.008556	0.1422	1.372	0.4784	0.5375	0.9584	0.8909	0.699	0.4298	0.5277	0.3695	2.663	3.517	3.821	3.868	4.117	0.0	0.0	0.0	0.05556	0.3512	0.05705	0.1895	0.4107	0.5306	0.7926	0.8321	0.07785	0.01448	0.1756	0.1136	0.0	0.0	0.01814	0.0	0.02051	0.0	0.04111	0.01617	0.05092	0.07879	0.0	0.003276	0.002923	0.02156	0.008013	0.005523	0.0	0.007352	0.0	0.0	0.0	0.01471	0.0	0.0	0.01751	0.1925	0.1398	0.07731	1.23
PRSS35	0.0	0.0	0.0	0.01965	0.02293	0.00972	0.0	0.04908	0.003194	0.007399	0.0	0.0	0.0	0.1282	0.0	0.02041	0.0	0.01535	0.1018	0.01241	0.0	0.0	0.00696	0.441	0.28	0.028	0.1233	0.04209	1.031	0.2886	0.4063	0.3944	1.033	1.271	0.6046	0.5788	1.177	1.317	2.362	1.202	0.8487	0.3848	0.8584	0.3375	0.02432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02881	0.04762	0.02132	0.01216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005799	0.0	0.0	0.04259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9281
CDH6	0.6375	0.3753	0.06973	2.144	0.01151	0.03374	0.0	0.0	0.1313	0.276	0.08137	0.5335	0.3392	0.5956	0.1008	0.02041	0.0	0.01535	0.0	0.0	0.0	0.0	0.0	0.0	0.02357	0.0	0.0	0.05242	0.4968	0.1661	0.254	0.2061	0.4509	0.9738	0.9343	0.1927	0.8711	1.92	3.633	3.741	3.37	4.501	0.0	0.0	1.424	0.01128	0.01148	0.1424	0.1304	0.01707	0.07478	0.1889	0.07412	0.0	0.01448	0.1571	0.0	0.03618	0.0	0.01814	0.0	0.0	0.0	0.08109	0.1096	0.0	0.02011	0.0	0.0	0.0	0.0	0.0	0.0	0.005799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09948	0.1398	0.052	2.506
AC018647.1	0.0	0.0	0.00648	0.0	0.0	0.00972	0.02387	0.01419	0.003194	0.007399	0.0	0.0	0.01653	0.0	0.0	0.0	0.0	0.0	0.0	0.02472	0.0	0.0	0.0	0.0	0.0	0.001884	0.004284	0.01064	0.4221	0.01943	0.1017	0.2774	0.2662	0.1158	0.02482	0.05516	0.01675	0.2835	1.821	1.081	1.343	0.5647	0.0	0.0	0.01221	0.005653	0.0	0.0	0.004395	0.005714	0.005472	0.0177	0.02014	0.0	0.009667	0.06095	0.0107	0.03618	0.07923	0.0	0.1561	0.1565	0.08143	0.06124	0.2392	0.05092	0.05949	0.009662	0.0	0.0	0.003615	0.008013	0.01103	0.01158	0.007352	0.02548	0.05096	0.0	0.0	0.0861	0.0	0.01751	0.02552	0.0	0.0	0.3311
OLFML2B	0.09486	0.005415	0.0	0.0	0.0	0.0	0.0	0.0	0.003194	0.0	0.0	0.0	0.0	0.03313	0.0	0.04053	0.0	0.05302	0.0	0.0	0.0	0.0	0.0	0.0	0.0079	0.0	0.0	2.219	2.5	2.503	0.1194	0.8917	1.644	0.6168	1.492	0.5913	1.581	1.273	3.299	2.403	2.485	2.704	0.1784	0.5688	0.0834	0.01128	0.005752	0.0	0.0175	0.0	0.01635	0.1086	0.02014	0.0	0.004841	0.03418	0.0107	0.0	0.0	0.0	0.0	0.0	0.02079	0.0	0.01617	0.0	0.0	0.0	0.02922	0.0	0.7992	0.5995	1.475	0.005799	0.2185	0.3485	0.358	0.06207	0.3639	0.02513	0.03284	0.0	0.1468	0.4926	0.1022	2.047
COX4I2	0.0	0.0	0.01293	0.0	0.04549	0.0	0.0	0.007114	0.00956	0.0	0.0	0.007235	0.0	0.0	0.1008	0.02041	0.0	0.0	0.03473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004284	0.1228	1.048	0.01943	0.137	0.568	1.086	0.5738	0.03707	0.09079	0.02505	0.7724	3.825	2.026	4.516	5.704	0.0	0.0	0.01221	0.01689	0.1633	0.0	0.1933	0.126	0.1508	1.912	0.5671	0.0	0.0477	0.1695	0.228	0.1396	0.0	0.0	0.0	0.0	0.04129	0.0	0.04798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3422	0.0	0.07731	0.2882
KCNJ8	0.005756	0.005415	0.0	0.03903	0.02293	0.0	0.004806	0.007114	0.00956	0.01476	0.0	0.03582	0.0	0.06552	0.0	0.04053	0.0	0.007695	0.0	0.0	0.006068	0.0	0.08139	0.2373	0.5687	0.9439	1.216	0.7991	0.7685	0.4211	0.8293	1.038	0.5076	0.8558	0.2832	0.5407	0.9904	0.8874	2.552	1.081	1.57	2.253	0.0548	0.06203	0.2679	0.0	0.0	0.0	0.03479	0.0	0.0	0.06385	0.04983	0.004991	0.08932	0.02741	0.0107	0.03618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09948	0.0	0.0	0.1271
GUCY1B1	0.08945	0.1639	0.05105	0.2198	0.1429	0.0667	0.009595	0.08314	0.1857	0.3535	0.2021	0.1708	0.2925	0.2739	0.6589	0.21	0.0	0.06044	0.1969	0.02472	0.0106	0.02197	0.1522	0.07686	0.2132	0.1245	0.5528	0.3492	0.9971	1.962	0.9874	1.569	0.8951	1.213	0.6611	1.046	0.731	1.824	3.115	2.805	3.02	3.612	0.5274	0.3375	0.04824	0.2347	0.1215	0.1795	0.2462	0.04509	0.1607	0.3325	0.1674	0.2475	0.09387	0.5604	0.3255	0.194	0.01159	0.0	0.0326	0.1189	0.0	0.1764	0.2114	0.1937	0.02011	0.001615	0.003276	0.0	0.01799	0.1158	0.03283	0.01158	0.007352	0.2654	0.1002	0.06207	0.09992	0.02513	0.0	0.0	1.28	4.136	0.052	0.1513
HIGD1B	0.0172	0.244	0.3139	0.009857	0.0787	0.01938	0.004806	0.007114	0.01906	0.07234	0.01137	0.0499	0.08867	0.03313	0.6589	0.174	0.0	0.03807	0.1659	0.02472	0.001519	0.004421	0.01043	0.0	0.07712	0.0	0.008556	0.2449	0.2791	0.01298	0.2133	0.4725	0.1921	0.08113	0.01246	0.07308	0.06586	0.6819	3.75	1.84	4.382	5.632	0.01113	0.0	0.237	0.02248	0.4001	0.008289	0.4501	0.1417	0.2463	2.437	0.9496	0.07785	0.05705	0.2356	0.3843	0.3167	0.03449	0.01814	0.06448	0.1378	0.02079	0.0207	0.03216	0.1937	0.02011	0.001615	0.009805	0.0261	0.02512	0.03963	0.03823	0.03445	0.007352	0.02548	0.04259	0.09213	0.1136	0.04983	0.0	0.0	0.3823	0.3843	0.02623	0.2882
RGS6	0.111	0.0	0.01293	0.2282	0.1218	0.02418	0.05664	0.5603	0.0159	0.0	0.04126	0.1708	0.1574	0.1282	0.1008	0.0	0.2529	0.2733	0.2569	0.6107	0.409	0.0	0.2196	1.752	0.1503	0.03169	0.1233	0.0	0.7209	0.006506	0.2133	0.2947	0.6654	0.5359	3.376	1.923	3.3	2.903	5.172	5.339	4.852	1.31	0.1485	0.04165	1.027	0.2395	1.178	1.66	3.044	1.129	2.707	2.745	1.61	0.196	2.077	3.401	0.04233	0.04804	0.07923	0.2353	0.06448	0.2288	0.2137	0.445	0.03216	0.1477	0.0	0.01447	0.0	0.0	0.007221	0.02391	0.09632	0.0	0.01467	0.008544	0.1478	1.306	0.07207	0.03753	0.0	0.1504	0.28	5.141	2.689	0.4719
FHL5	0.005756	0.0	0.0	0.0	0.01151	0.004868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1008	0.06037	0.0	0.0	0.1659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1514	0.006506	0.1714	0.3537	0.1356	0.1072	0.3137	0.4198	0.008399	1.789	3.141	3.179	3.051	4.003	0.0	0.0	0.0	0.0	0.05096	0.0	0.1019	0.005714	0.2041	0.3135	0.1492	0.0	0.07097	0.2647	0.0	0.01216	0.0	0.0	0.0	0.0	0.0	0.0	0.03216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01733	0.0	0.0	0.0	0.0	0.0	0.02513	0.0	0.0	0.07525	0.0	0.0	0.07761
SEPTIN4	0.0	0.01081	0.00648	0.0	0.02293	0.0	0.0	0.0	0.0	0.007399	0.0	0.0	0.01653	0.03313	0.0	0.06037	0.0	0.0	0.5489	0.0	0.0	0.0176	0.0	0.0	0.01576	0.03354	0.02973	0.05242	0.1819	0.4548	1.181	1.774	0.1641	0.7877	0.2625	1.303	0.1892	1.407	2.822	1.433	2.971	3.043	2.162	0.6916	0.04824	0.1402	0.2482	0.05705	0.09372	0.2754	0.3316	0.8951	0.6142	0.1472	0.2241	0.1194	0.06304	0.0	0.0	0.01814	0.0	0.0	0.0	0.0	0.0	0.0	0.02011	0.0	0.7046	0.6692	0.1047	0.2298	0.03823	0.255	0.007352	0.0	0.0	0.06207	0.0	0.0	0.0	0.0348	0.0506	0.3843	0.02623	0.2662
TEX41	0.005756	0.005415	0.01293	0.009857	0.0	0.01456	0.0	0.0	0.0	0.0	0.00759	0.007235	0.0	0.0	0.0	0.02041	0.2529	0.01535	0.0	0.0	0.0	0.03931	0.0	0.0157	0.09206	0.02615	0.05059	0.6842	1.705	2.689	1.054	1.278	1.115	0.8558	1.357	2.434	0.5982	0.6212	3.728	3.383	1.896	1.556	0.2831	0.5545	1.05	0.01128	0.0	0.008289	0.0175	0.0	0.03787	0.01182	0.005062	0.009965	0.2032	0.4932	0.0107	0.0	0.01159	0.0	0.0326	0.06069	0.0	0.0	0.1973	1.98	0.05949	0.0	0.2658	0.582	0.826	1.833	1.431	1.298	0.7998	0.9281	0.5235	0.2065	0.7095	0.3771	0.3778	0.0	0.2586	0.1398	0.0	1.732
HRC	0.01149	0.005415	0.0	0.0	0.01151	0.004868	0.004806	0.01419	0.0	0.0	0.00759	0.0216	0.0	0.0	0.1008	0.06037	0.0	0.03054	0.0	0.09642	0.01963	0.02632	0.003484	0.005253	0.0	0.0	0.0	0.0	0.02263	0.006506	0.04711	0.04158	0.03897	0.03662	0.01246	0.01862	0.01675	0.8349	1.555	0.9726	1.624	0.92	0.0	0.0	0.01221	0.01128	0.01148	0.008289	0.0175	0.005714	0.01092	0.0	0.005062	0.01986	0.01448	0.03418	0.0107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005799	0.0	0.008544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052	0.02634
ADCY3	1.293	1.176	0.5362	0.2112	0.3744	0.1349	0.06586	0.2423	0.3301	0.7025	0.1063	0.4825	0.4346	0.895	0.7236	0.21	0.0	0.1466	1.117	0.02472	0.001519	0.004421	0.3403	0.07186	0.2268	0.05728	0.418	2.28	1.318	0.7545	1.103	1.355	1.332	1.061	1.054	1.257	0.6093	0.938	4.083	4.29	3.592	4.643	1.31	1.195	0.6347	0.06642	0.1215	0.1348	0.6735	0.1674	0.4646	0.7684	0.2422	0.07785	0.2074	0.5224	0.1036	0.08304	1.327	0.8045	1.761	2.053	1.648	0.6316	1.609	1.573	1.807	0.01127	1.348	1.544	2.19	1.797	1.653	2.48	1.145	1.172	1.56	1.393	2.107	2.557	0.428	1.119	1.676	0.6874	0.07731	1.099
NR2F2	3.645	3.244	0.6891	2.097	1.69	2.461	2.478	1.691	1.366	2.693	1.698	1.915	2.005	2.405	2.252	0.6894	2.91	1.888	3.153	1.763	1.083	1.297	1.305	0.9785	1.34	0.6065	0.8787	1.956	3.825	3.127	3.344	4.204	2.485	3.346	1.988	3.183	2.902	2.852	5.445	4.407	5.058	5.284	1.657	0.932	1.008	1.037	2.069	2.2	2.122	1.756	1.424	1.555	2.21	3.977	3.417	2.963	4.484	4.617	0.0	0.0	0.01639	0.04074	0.02079	0.06124	0.06362	0.0	0.0	0.001615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05877	0.00862	0.03137	0.02926	0.04983	0.0	0.0	0.1233	0.1398	0.2871	4.56
INPP4B	2.043	1.382	2.016	5.105	2.904	2.977	3.522	4.253	2.732	2.703	2.297	4.341	3.209	3.977	0.3668	2.002	2.09	1.381	3.376	1.329	0.02711	0.09011	2.835	0.1498	0.9956	0.003765	0.03392	0.3905	1.272	1.599	3.062	3.518	2.454	2.544	3.256	2.595	2.876	4.375	6.153	6.736	5.464	5.406	4.812	5.141	0.8128	0.2299	0.1055	1.967	0.9761	0.01707	0.909	0.5507	0.5394	0.4514	1.471	2.449	2.138	3.462	5.2	5.136	4.528	3.625	5.37	1.34	4.168	1.22	0.9031	0.01607	0.006544	0.0	0.06026	0.0782	0.3691	0.04011	0.5758	0.5315	0.6828	1.52	0.6542	0.5076	0.0	1.882	5.037	1.74	0.3917	2.008
ADAMTS1	1.089	1.069	0.3244	0.4616	0.0	0.01456	0.0	0.01419	0.02221	0.3418	0.0038	0.0499	0.06502	0.9992	0.2834	0.1921	0.0	0.3296	3.471	0.08472	0.0	0.01322	0.09778	0.2462	1.015	0.4825	0.4116	3.079	4.166	2.645	4.845	4.581	4.701	4.755	4.326	5.391	5.041	4.157	5.777	5.338	5.389	4.783	0.2459	0.4957	1.761	4.958	3.292	3.095	3.127	2.829	1.615	1.501	1.001	3.492	4.413	4.66	2.542	1.796	0.1438	0.0	0.1998	0.0	0.08143	0.4141	0.2665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03284	0.0	0.5847	0.1398	0.5628	2.766
NEURL1B	0.08402	0.1879	0.2278	1.65	1.836	0.8704	1.164	1.205	0.1487	0.207	0.08496	0.3969	0.4468	0.948	0.0	0.6765	0.0	0.04557	0.0	0.02472	0.0	0.0	0.1075	0.1211	0.2268	0.00752	0.4212	0.2628	0.7818	0.4453	0.3548	0.5393	0.743	0.6585	1.266	0.8208	1.21	0.7402	3.472	3.36	2.697	2.309	0.0	0.06203	0.0834	0.3234	1.886	2.48	2.486	2.121	2.369	2.059	2.159	2.205	3.197	2.639	0.1814	0.1396	0.0	0.0	0.01639	0.211	0.04129	0.04111	0.0	0.1001	0.02011	0.0	0.0	0.0	0.003615	0.5427	0.0	0.005799	0.0	0.0	0.03417	0.0	0.1934	0.02513	0.09636	0.0	0.1468	0.0	0.1022	1.036
GJC1	0.01149	0.0	0.00648	0.03903	0.06771	0.004868	0.004806	0.0	0.00956	0.0	0.0	0.007235	0.00829	0.06552	0.0	0.02041	0.0	0.007695	0.8706	0.01241	0.0	0.0	0.01734	0.0157	0.0079	0.03169	0.01706	0.01064	0.6132	0.2175	0.6758	0.4103	1.639	0.9879	1.904	0.6641	1.807	1.295	3.284	3.874	3.057	4.386	0.6392	0.887	0.02432	0.2821	1.309	1.031	1.413	1.342	1.329	1.032	1.213	0.3954	0.5298	1.005	0.1814	0.1284	0.0	0.0	0.0	0.06069	0.0615	0.0	0.04798	0.1001	0.0	0.0	0.0	0.0	0.003615	0.03571	0.0	0.01158	0.0	0.0	0.0	0.0	0.0	0.03753	0.03284	0.0	0.09948	0.1398	0.1507	1.37
LINC00989	0.0172	0.0	0.00648	0.0	0.0	0.0	0.01437	0.02124	0.0	0.0	0.0	0.01443	0.0	0.0	0.0	0.0	0.0	0.0	0.1969	0.02472	0.0	0.0	0.0514	0.005253	0.0	0.0	0.0	0.01064	0.04491	0.01298	0.0	0.06194	0.04664	0.08113	0.02482	0.037	0.008399	0.1549	1.668	1.109	0.3474	0.02364	0.01113	0.1019	0.0	0.01689	0.01148	0.008289	0.008776	0.0	0.005472	0.005923	0.01011	0.0	0.07097	0.02741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03216	0.1937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01467	0.0	0.0	0.0	0.0	0.01262	0.0	0.4242	0.07525	3.482	0.0	0.0522
AC012409.2	0.7169	0.2757	0.06973	0.05816	0.1637	0.246	0.3564	0.402	0.1018	0.3063	0.1584	0.5534	0.2086	0.8019	0.0	0.2277	0.0	0.254	1.314	0.06101	0.02113	0.004421	0.06147	0.05676	0.05442	0.0	0.004284	0.3658	2.108	0.8516	2.534	2.361	1.158	2.597	1.277	1.326	1.479	0.7483	3.339	2.834	2.328	3.196	1.07	1.703	0.06006	0.01128	0.0	0.2371	0.02184	0.0114	0.05908	0.08078	0.01513	0.1382	0.09387	0.5272	1.554	2.064	0.01159	0.0	0.01639	0.02051	0.02079	0.0	0.01617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005523	0.0	0.0	0.0	0.00862	0.0	0.01471	0.0	0.0	0.0	0.0	0.0	0.07731	3.283
COL25A1	0.456	0.09956	0.02575	0.245	0.1324	0.2127	0.4118	0.6853	0.1857	0.3301	0.273	0.3747	0.04904	0.7826	0.1008	0.06037	0.0	0.03807	0.37	0.01241	0.0	0.0	0.1709	0.1307	0.5952	0.03169	0.008556	0.1898	0.7685	0.2453	0.246	0.2511	0.1921	0.1579	0.6768	0.4476	0.04152	0.0403	3.654	2.487	0.7283	0.3664	0.6392	1.839	0.1732	0.5646	0.8504	1.363	1.076	0.4862	1.351	0.6897	0.2927	0.5331	0.7505	2.607	0.1719	0.3931	0.0	0.0	0.0	0.0	0.1011	0.04111	0.09441	0.0	0.1166	0.0	0.0	0.01166	0.003615	0.03179	0.03823	0.04011	0.01467	0.0	0.00862	0.09213	0.04367	0.04983	0.2156	0.06878	0.2149	0.0	0.0	2.228
EBF1	0.111	0.0	0.00648	0.159	0.01151	0.03849	0.004806	0.02825	0.0	0.04384	0.04495	0.1772	0.03288	0.3014	0.0	0.1557	0.468	0.06044	1.085	0.0	0.3253	0.01322	0.0	0.09175	0.0	0.0	0.0	4.69	4.055	3.788	2.661	2.743	3.386	2.607	1.856	0.9232	0.4519	4.419	5.56	6.297	5.149	5.806	2.814	4.064	0.184	0.6283	0.2579	3.383	2.113	0.5619	0.6784	1.026	0.6175	0.9784	4.122	4.224	3.366	4.155	0.4209	0.9813	0.2282	0.3143	0.5788	0.4296	1.282	6.61	6.256	0.04924	0.003276	0.0	0.02867	0.004012	0.06492	0.0901	0.1929	0.05877	0.07579	1.07	0.09992	0.406	0.09636	0.01751	0.1233	0.6874	0.0	1.553
LGI4	0.02855	0.005415	0.0	0.0	0.02293	0.07599	0.1111	0.2423	0.003194	0.02208	0.01514	0.02872	0.01653	0.0	0.0	0.02041	0.0	0.007695	0.06865	0.01241	0.0	0.004421	0.00696	0.0	0.0	0.0	0.0	0.2268	0.1514	0.01943	0.1543	0.2599	0.1284	0.04563	0.07321	0.1927	0.06586	1.36	2.579	1.72	2.305	1.71	0.8768	0.6652	0.01221	0.01689	0.0	0.02472	0.106	0.0	0.0538	0.005923	0.01513	0.01492	0.07097	0.08723	0.08346	0.01216	0.03449	0.07123	0.01639	0.06069	0.02079	0.04111	0.04798	0.0	0.0	0.001615	0.0	0.0	0.01082	0.004012	0.0	0.005799	0.0	0.04222	0.0	0.0	0.0	0.01262	0.0	0.0	0.0	0.1398	0.0	4.394
KCNE4	0.4518	0.2302	0.02575	0.04862	0.06771	0.08061	0.06586	0.1807	0.03162	0.2882	0.04864	0.0499	0.05705	0.2174	1.632	0.5134	0.0	0.01535	0.1969	0.01241	0.0	0.0	0.0	0.0	0.1432	0.02615	0.01706	1.41	2.287	2.585	0.8977	1.108	2.092	1.386	1.245	2.33	1.028	0.9522	3.274	1.981	2.408	2.505	0.3283	0.08213	0.0834	0.0	0.01719	0.1648	0.05187	0.02272	0.005472	0.04096	0.005062	0.004991	0.06634	0.2238	0.03187	0.01216	0.01159	0.0	0.01639	0.0	0.04129	0.0	0.06362	0.0	0.0	0.0	0.0	0.005841	0.0	0.004012	0.005523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02552	0.1398	0.02623	2.021
GJA4	0.01149	0.0	0.0	0.0	0.03425	0.183	0.0932	0.03522	0.003194	0.0	0.0038	0.007235	0.0	0.0	0.0	0.0	0.0	0.01535	0.06865	0.0	0.0	0.04361	0.0	0.005253	0.0079	0.0	0.0	0.0	0.08846	0.0	0.009547	0.1784	0.04664	0.0	0.07321	0.0	0.03331	1.106	3.1	1.802	3.692	3.649	0.02217	0.0	0.07177	2.619	1.549	0.2511	0.7566	1.263	1.01	1.571	2.275	0.1607	0.3009	1.015	2.181	1.355	0.0	0.0	0.0	0.02051	0.02079	0.0	0.0	0.0	0.05949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3422	1.695	0.02623	0.0522
LINC00924	0.005756	0.03748	0.0	0.01965	0.0	0.01456	0.07046	0.02825	0.00956	0.02208	0.0	0.0	0.0	0.0	0.0	0.02041	0.0	0.02296	0.1659	0.08472	0.0	0.0	0.0	0.01049	0.0	0.0	0.0	0.6232	1.81	0.01943	0.1456	0.1213	0.83	0.2544	0.1315	0.1595	0.01675	0.1791	2.222	1.928	1.388	0.6734	0.1282	0.1786	0.01221	0.005653	0.005752	0.01653	0.01314	0.0	0.01092	0.0	0.0	0.0	0.0477	0.1447	0.8028	0.782	0.0	0.0	0.0	0.0	0.0615	0.06124	0.0	0.2383	0.05949	0.001615	0.0	0.0	0.0	0.004012	0.01103	0.0	0.007352	0.01704	0.02571	0.0	0.01471	0.0	0.0	0.0	0.02552	0.0	0.0	1.46
HSPA2	2.057	1.806	0.4245	0.3496	0.9539	0.4773	0.5198	0.2956	0.08685	1.48	0.6037	0.3803	1.002	0.8019	2.548	0.7146	0.468	0.6029	2.059	0.5267	0.1718	0.1472	0.2256	0.05169	0.1925	0.1089	0.1233	0.298	0.2697	0.5108	1.594	1.672	0.1782	0.793	0.1654	0.6037	0.4018	1.334	3.1	1.993	3.217	3.093	0.07615	0.1972	0.7412	0.8644	0.4001	0.5124	0.4976	0.3311	0.251	0.4326	0.3133	0.809	1.102	1.289	1.482	0.8648	0.5053	0.2353	0.2422	0.3633	0.3013	0.1579	0.2392	0.1937	0.09784	0.006449	0.07353	0.06298	0.08436	0.3227	0.1963	0.08463	0.02919	0.05877	0.2458	0.3871	0.1541	0.04983	0.06495	0.4884	0.1925	0.0	0.02623	1.42
GRID1	1.233	0.5448	0.07591	0.2366	0.02293	0.004868	0.004806	0.02825	0.07476	0.1613	0.03384	0.03582	0.04098	0.5275	0.1008	2.475	0.0	0.09697	0.03473	0.01241	0.0	0.004421	0.1522	0.2283	0.2602	0.5159	0.1233	0.4306	0.583	0.09464	0.3169	0.2861	1.06	0.6288	0.8741	0.7334	0.5122	0.7883	2.947	3.496	1.449	2.618	0.0	0.2691	0.2265	0.01128	0.9037	0.09645	0.6872	0.6001	1.223	1.092	0.1583	0.03945	0.1074	0.4432	0.05273	0.09453	0.01159	0.01814	0.0	0.02051	0.04129	0.0	0.01617	0.0	0.0	0.0	0.006544	0.008752	0.0	0.008013	0.0	0.01158	0.0	0.04222	0.00862	0.0	0.01471	0.04983	0.0	0.0	0.1233	0.3843	0.0	0.2662
FOXS1	0.0	0.0	0.00648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02472	0.0	0.0	0.0	0.0	0.0	0.0	0.004284	0.03168	1.014	0.1068	0.03781	0.06194	0.2662	0.2309	0.01246	0.0	0.04152	1.835	2.064	1.215	2.75	2.1	0.0	0.0	0.07177	0.005653	0.02853	0.0	0.0	0.0	0.02715	0.04096	0.01513	0.0	0.004841	0.01377	0.0	0.0	0.0	0.01814	0.0	0.02051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02552	0.0	0.2653	0.244
ITGA1	0.6669	0.3499	0.2334	1.173	0.1324	0.07135	0.009595	0.07639	0.1342	0.2637	0.05963	0.1708	0.1424	1.38	0.0	0.2624	0.0	0.05302	1.63	0.06101	0.0	0.0	0.09452	0.1403	0.5032	0.09483	0.2905	1.021	2.53	2.185	4.286	4.148	2.572	3.887	4.691	4.475	4.54	4.236	5.791	6.133	5.351	6.633	2.576	2.973	0.3375	2.295	4.348	3.155	3.662	4.403	4.892	4.961	4.867	1.415	2.245	2.633	3.13	3.84	1.965	0.5786	3.218	1.706	2.891	0.5906	2.135	0.0	0.0	0.0	0.009805	0.005841	0.003615	0.1342	0.0543	0.04575	0.0507	0.008544	0.0	0.03137	0.04367	0.0	0.3778	0.0348	0.5499	0.4926	0.4703	3.698
EGFLAM	0.02855	0.03219	0.0	0.0	0.05665	0.00972	0.004806	0.0	0.01273	0.02208	0.01137	0.0216	0.02473	0.1585	0.195	0.04053	0.0	0.02296	1.512	0.02472	0.0	0.004421	0.01043	0.01049	0.03135	0.00752	0.03811	0.4067	0.7278	0.0762	0.2215	0.2152	0.9036	0.2927	0.1654	0.1927	0.1365	0.3704	2.721	1.444	1.205	1.901	0.8768	0.5829	0.4762	0.03359	0.0	0.02472	0.06034	0.01707	0.1057	0.03518	0.03011	0.1013	0.06171	0.2761	0.0107	0.04804	0.0	0.0	0.0	0.0	0.02079	0.0	0.03216	0.02569	0.1352	0.0	0.0	0.0	0.0	0.0	0.0	0.005799	0.0	0.0	0.0	0.0	0.0	0.0	0.06495	0.0348	0.0506	0.0	0.0	2.694
LZTS1	0.07309	0.0	0.01293	0.1049	0.0	0.0	0.0	0.0	0.0	0.01476	0.0	0.007235	0.01653	0.3807	0.0	0.02041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0209	0.0079	0.0	0.008556	0.05242	0.307	0.7506	0.1883	0.2861	0.6095	0.5359	0.3535	0.6875	0.3366	0.09234	2.432	2.569	1.992	3.561	0.01113	0.04165	0.0	0.01689	0.08938	0.04903	0.05611	0.03953	0.0538	0.26	0.1027	0.0	0.004841	0.07415	0.02132	0.03618	0.2937	0.07123	0.2141	0.09977	0.2317	0.06124	0.1541	0.0	0.05949	0.0	0.003276	0.0	0.003615	0.004012	0.01103	0.01733	0.0	0.0	0.0	0.06207	0.01471	0.02513	0.0	0.01751	0.07525	0.0	0.052	0.3098
