UID	aCap	Adventitial FB	Alveolar FB	Alveolar macrophage	Arteriole	AT1	AT2	B cells	Basal	CD4	CD8/NKT	cDC1	cDC2	Ciliated	Differentiating ciliated	gCap	Inflamed	Inflammatory monocyte	Interstitial macrophage	KRT5-/KRT17+	Lymphatic	Mast	Mesothelial	moDC	Monocyte	Monocyte-derived macrophage	MyoFB	MyoFB - Activated	NK	pDC	Pericyte	Plasma	PLIN2+ FB	PNEC	Proliferating - Epi	Proliferating - Imm	Secretory - SCGB1A1+/MUC5B+	Secretory - SCGB1A1+/SCGB3A2+	Secretory - SCGB3A2+	SMC	Systemic venous	Transitional AT2	Venule
TMEM217	0.026235247	0.020031816	0.010521008	0.015929233	0.012929303	0.012410333	0.02956702	0.004815349	0.036594762	0.013530977	0.00911977	0.018457544	0.027778496	0.044276882	0.058089857	0.033846761	0.181361129	0.01229603	0.058588562	0.342815334	0.031772582	0.028044186	0.099454247	0.01160755	0.011189925	0.017122862	0.014087637	0.00734338	0.003498086	0.008395508	0.010027445	0.018963699	0.016865995	0	0.055061877	0.020593766	0.0178563	0.018348785	0.026053933	0.012012553	0.022577544	0.121385108	0.010207351
CGB8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019336355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGD6	0.214180423	0.018044693	0.111435409	0.041284123	0.123222794	0.162834227	0.226445139	0.05927948	0.315020441	0.017207972	0.00942259	0.111141279	0.047295721	0.112280693	0.205972836	0.33763119	0.302801124	0.102299331	0.22445241	0.969748742	0.138278093	0.02049372	0.117760288	0.065998665	0.084300643	0.070622033	0.055115169	0.118797465	0.014473516	0.030678056	0.013348289	0.04526548	0.04930737	0.278153604	0.206889888	0.076479702	0.122209548	0.232253364	0.30172083	0.006091262	0.193688884	0.447045771	0.189217917
NRG1	0.00097581	0.011591122	0.037336599	0.000986156	0.010926235	0.345958544	0.017422113	0.02198478	0.178137882	0.008128	0.000964269	0.006568215	0.009477794	0.120464555	0.082716747	0	0	0.099882997	0.003592346	0.756100566	0.002755069	0.015037781	0.005488796	0.033978209	0.277248762	0.030024314	0.19689334	0.063390615	0.001645095	0	0.03402935	0.002699813	0.006153474	0.191711899	0.052295805	0.032343131	0.007847991	0.005529781	0.034241783	0.001526967	0.015411185	0.271697617	0.06945736
ITGA2	0.251775082	0.039407102	0.403183783	0.00117831	0.161964562	0.243445077	0.112976823	0.010855712	1.244098947	0.02263031	0.012970647	0.002825201	0.004647053	0.272756365	0.28664727	0.140518286	0.303886714	0.003998283	0.012145743	1.559008642	0.107525134	0.001656382	0.054351536	0.002650489	0.001388088	0.00319139	0.202913606	0.107743172	0.001369288	0	0.064693894	0	0.007370338	0.156590913	0.261675517	0.007590022	0.265541723	0.104125729	0.101314898	0.012395352	0.273753695	0.53913477	0.194618208
TMEM59L	0	0.128993212	0.145009506	0.003069565	0	0.000493513	0.019427948	0	0.167288924	0.00019901	0.000200924	0	0	0.057347115	0.126771519	0	0	0.000345251	0	0.599243498	0.004639212	0.001623762	0	0.00032224	0.000990362	0.000536052	0.127870705	0.198242543	0	0	0.108854084	0.000928688	0.073215687	0.134408618	0.051556941	0.000616846	0.020517109	0.100229642	0.136067362	0.151548462	0.000191475	0.155210168	0.002164394
CDH8	0.023020078	0	0	0	0.002565137	0	0.000589517	0	0.016775961	0	0	0	0	0.030336456	0.000720334	0	0	0.000107923	0	0.105188288	0	0.000266752	0.002131262	0	0	9.06E-05	0	0	0	0	0	0	0	0	0	0	0.000904135	0	0.00443648	0.000526583	0.000755284	0.00205016	0.001514764
CDKN2B	0.257939198	0.174831164	0.098483909	0.025940495	0.013015302	0.667082239	0.057169322	0.002458761	0.086611733	0.051220008	0.034203762	0.037424003	0.019647361	0.068889719	0.116620312	0.04954954	0.455602928	0.051986309	0.137053116	0.924817851	0.01301474	0.004701827	0.088512487	0.016275586	0.047382046	0.042845715	0.08220565	0.128285846	0.006362541	0	0.042542843	0.040077855	0.111669492	0.045941392	0.050294435	0.024157315	0.105673402	0.080245635	0.107341193	0.006993578	0.017160978	0.25023719	0.023550228
PTCHD4	0.061668679	0.009657183	0.010083858	0.000143222	0.005805809	0.003276751	0.021534581	0	0.053706571	0.005036333	0.012744354	0	0.000600223	0.00099691	0.006879894	0.015969311	0	0.000327672	0.000958817	0.329632371	0.005909477	0.000587559	0.04117927	0.000132179	0.000531109	0.000408423	0	0.003814925	0.001381793	0	0.00106853	0	0.003681781	0	0.020070798	0.000373452	0.06333356	0.029344839	0.056768753	0.014503276	0.032894794	0.084289571	0.005115909
MYO3B	0	0.002190329	0.032699371	0	0	0	0.000213092	0.009451477	0.005648887	0.000571021	0.013296339	0	0	0	0.002640312	0	0	0.000273466	0	0.170434082	0	0	0.001659608	0	0	0	0	0.010193362	0.000843395	0.00197318	0.00455678	0.002273904	0.003901125	0.013789788	0	0.001082467	0.000986037	0.002756745	0.004263393	0	0	0.064836533	0
CRLF1	0	0.257758603	0.081822937	0.001146641	0.000306361	0.047719812	0.014444874	0.003369095	0.179147587	0.002926625	0.008004822	0	0.001497588	0.2341325	0.325551609	0	0.050375972	0.001163682	0.002382032	1.090073662	0	0.003234059	0.013583599	0.003951658	0.001632279	0.004788348	0.200366592	0.036462858	0.001418379	0	0.018771469	0.000573665	0.156796117	0	0.173547881	0.002452011	0.075627428	0.27287994	0.301642539	0.159073255	0.001075524	0.427560647	0.001136699
HMGA2	0	0.002266611	0.00041347	0	0.003508868	0	9.20E-05	0	0.017690812	0	0	0.008675783	0.000445128	0.057728443	0.036712854	0	0	0.000714782	0.004633829	0.196533667	0.001025401	0	0.015725389	0.001936857	0.000217138	0.000961222	0	0.015228627	0	0	0	0	0.039308949	0	0.002382162	0.003088287	0.008442487	0	0.001907232	0	0.002269439	0.008547743	0.00114769
AC097478.1	0	0	0.000477981	0	0.000651238	0	0.004954918	0	0.016282809	0	0	0	0.00057207	0.001974684	0.010868441	0	0	4.12E-05	0	0.192716921	0.01418391	0	0	5.97E-05	0.000380551	6.11E-05	0	0.002290271	0	0	0	0	0	0.086483114	0.010504202	0	0.008300528	0.016859547	0.02345282	0.000932756	0.001842384	0.039475253	0.002298681
TMEM132D	0	0	0	0	0	0.016863638	0.000152362	0	0.000460335	0	0	0	0	0	0	0	0	0	0	0.112628714	0	0	0	0.000315902	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002603292	0.005153196	0	0	0.019985492	0
MEX3A	0.026300304	0.001989513	0.022530479	0.000794637	0.031449544	0	0.003920146	0.000862996	0.032136543	0	0.000233063	0.00309796	0.000727935	0.016921775	0.036943125	0	0	0.000336462	0.002410386	0.288020767	0.009351755	0.005963589	0.033715948	0.000572749	0.000591977	0.000437893	0.009936626	0.048422036	0.002474124	0	0.009725458	0.001479376	0.014407843	0.010199992	0.038469062	0.002363081	0.029488258	0.031867271	0.046861919	0.002538131	0.037422024	0.075709817	0.025390144
CPA6	0	0	0.000565722	4.51E-05	0	0.086534587	0.000110575	0.00089935	0.002321478	0	0	0	0.005835353	0	0.000624928	0	0	0.002929899	0.000849195	0.308991981	0	0.013684482	0	0.001259066	0.000519237	0.000583994	0	0	0	0	0.002917611	0	0	0	0.013162985	0.002392466	0.000284448	0.001217596	0.006606766	0	0	0.030482071	0
CLDN2	0	0	0.000478735	0.000221561	0.00030746	0.019346262	0.077722175	0	0.0453492	0	0.000220776	0	0	0.000260628	0.001952267	0	0	0	0.000757286	0.365911033	0	0	0	0.000123066	0	9.51E-05	0	0	0	0	0	0	0	0	0.010170639	0	0.009801442	0	0.006439355	0	0.000135222	0.149519088	0.001388673
PCP4	0	0.000613457	0.000916782	0	0.00046186	0.014847722	0.008409779	0	0.007738788	0.000347632	0.000197538	0	0.000901992	0.001827134	0.02285641	0.00532491	0	0.000540624	0.000103256	0.718647414	0.002339701	0.000298126	0.102739331	0.000496053	0.000326759	0.000203256	0	0.002884248	0	0.001494141	0	0.001061729	0	0.610139977	0.030768746	0.001108623	0.011130341	0.04671924	0.106181747	0.002450335	0.001572462	0.251268843	0.000216086
CDKN2A	0.118528944	0.064217247	0.025678782	0.086007098	0.025299673	0.039204896	0.019915699	0.046377954	0.127146706	0.204484277	0.106083221	0.023805426	0.03548049	0.157818518	0.188808158	0.046729866	0	0.019294899	0.064402499	1.11714293	0.014858515	0.08793098	0.070538193	0.02366961	0.021491413	0.03025103	0.042399779	0.243752794	0.055117758	0.00197318	0.038851311	0.25456293	0.192126466	0.16509018	0.189134238	0.269132558	0.083576824	0.024702853	0.143000403	0.007196871	0.008135174	0.214805159	0.035136032
LRRN1	0.014620628	0.037970351	0.150104228	0.00026752	0.008733319	0.073367263	0.018152621	0.007662354	0.106315315	0.000182438	0.00157455	0	0.002706228	0.037769624	0.115191809	0.007285845	0	0.000822682	0.001072406	0.816709332	0.002649365	0.00102225	0.141794356	0.001393968	0.000227333	0.000528819	0.062252679	0.27185719	0.013871592	0.017211339	0.001770292	0.068811016	0.000995151	0.061196435	0.101492213	0.003927836	0.23193361	0.121249407	0.105777139	0.014179999	0.002954839	0.139066287	0.000264518
EPHB2	0.000674399	0.185725859	0.083582138	0.015098287	0.001067217	0.050183499	0.009669584	0	0.058928119	0.00078726	9.00E-05	0	0.021754165	0.000749076	0.049374771	0	0	0.046422695	0.055385243	0.657699972	0.024379334	0.01271197	0.07329008	0.073456269	0.04585852	0.050037338	0.024476552	0.186820175	0	0	0.002642953	0	0.147126541	0.192935168	0.065816328	0.04914421	0.032868966	0.053687171	0.111804693	0	0.002445066	0.127199379	0.000764271
SPRR1A	0	0	0	0	0	0	0	0	0.003398496	0	0	0	0	0	0.000547892	0	0	0	0	0.125500533	0	0	0	0	0.000174951	5.72E-06	0	0	0	0	0	0	0	0	0	0	0.00213751	0.000823774	0.004168633	0	0	0.01509036	0
AC025580.1	0	0	0	0.000915692	0.003563954	0.013427741	0.002194508	0	0.003909214	0.004813241	0	0	0.002209933	0.008748443	0.045009232	0	0	0.002759098	0.000429935	0.312589757	0	0.000832174	0	0.000983378	0.000348121	0.00051429	0	0.001001871	0	0	0	0	0	0	0.01001373	0.000470384	0.024482758	0.057523109	0.034257239	0.000466818	0.000130732	0.048928482	0
CGB5	0	0	0	0.000113931	0	0	0.000141892	0	0.001320536	0	0.000111507	0	0	8.22E-05	0	0	0	0.000229563	0	0.078595574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001416469	0	0	0	0
EDN2	0.005343462	0	0.000867391	0.000309079	0.002295031	0.040373719	0.008522835	0	0.047701604	0	0	0	0.000552262	0.005398223	0.022173147	0	0.145264294	6.99E-05	5.17E-05	0.464633799	0	0	0.007493896	0	0.0005423	0.000165145	0	0	0	0	0	0	0	0	0.022678203	0	0.030036902	0.032933957	0.041608028	0	0.000999158	0.09396469	0
CAPN6	0	0.00049878	0.007859048	0	0	0.0036418	0.000619156	0.000906685	0.022522968	0	0	0	0.000415486	0	0	0	0	0	0	0.209927517	0	0	0.011370243	0	0	9.04E-05	0	0.031396577	0	0.001384671	0.000813399	0	0.005318884	0	0	0	9.80E-05	0.008797793	0.005673144	0	0	0.005450514	0
BAAT	0	0	0	0	0.00027487	0.02766977	0.003274702	0	0.005158352	0	0.000107728	0	0.000119448	0.001381818	0.019604776	0	0	0.00027933	0.000133863	0.466985967	0	0	0	0.000182355	0.00045614	0.000319752	0	0	0	0	0	0	0	0	0.049652905	0	0.0033939	0.052258821	0.053054267	0	0.000145845	0.106159833	0.000614144
PRSS1	0	0	0	0	0	0	0.001909425	0.000803311	0.001248968	0.000182557	0	0	0	0.000227955	0.000624928	0	0	0.000202026	0.000213693	0.435777677	0	0	0	0	0.000440539	2.48E-05	0	0	0	0	0	0	0	0	0.00697402	0	0.003140308	0	0.009059925	0	0	0.050943972	0
AL121827.2	0	0	0	0	0	0	0	0	0.008811455	0	0	0	0	5.60E-05	0	0	0	2.40E-05	0	0.168459056	0.010529194	0	0.000284197	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000255268	0	0	0	0	0.009469453	0
CLDN6	0	0	0	0	0	0.005120577	0.001722928	0	0	0	0	0	0	0.000215521	0.002142963	0	0	0.000122374	0	0.217384644	0	0.000227067	0.000877628	0	0	4.28E-05	0	0.001278724	0	0	0	0	0.000111859	0	0.022562918	0.000330906	0	0.000594952	0.003103509	0	0.000332935	0.005936083	0
PLD5	0	0.008336134	0.009882584	8.89E-05	0.002065614	0.074164776	0.00393688	0.005077361	0.002808829	0	0.000217892	0	0	0.000126161	0.002554524	0	0	0.000293707	0	0.464518927	0.000224469	0	0	0.000467503	8.29E-05	0.000101765	0.037853644	0	0	0	0.001163243	0	0	0	0.007768913	0	0.001608551	0.00826471	0.013175503	0.005108511	0.00055691	0.083561573	0
R3HDML	0	0	0	0	0	0.004152796	0.000132375	0	0	0	0	0	0	0.000252147	0	0	0	0	0	0.245051693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125223	0	0	0	0	0	0.012771689	0
HABP2	0	0	0	0	0	0	0.018252135	0	0.005463266	0	0	0	0.00018191	0.023561094	0.015030144	0	0	3.12E-05	0	0.36600445	0	0	0	0	0.000139717	0.000103969	0	0	0	0	0	0	0	0.047601676	0.014331268	0	0.000182734	0.002372282	0.007951969	0	0.000205648	0.088343231	0
CDH2	0	0.006201029	0.002448382	0.00014438	0	0.002482903	0.002710833	0	0.018730658	0	0	0.008449391	0.001221873	0.003016325	0.006036709	0	0	0.000572232	0	0.947619853	0	0	0.099531009	0.003170274	0.000335158	0.000174993	0.100488096	0.097383038	0	0	0.02109415	0	0.012360311	0.41300376	0	0.001482596	0.008177949	0.017375305	0.00506231	0	0.000335299	0.06972586	0.004593493
C5orf46	0	0	0	0	0	0	0	0	0	0	0	0	0.000162497	0	0	0	0	0	0.000211778	0.224111422	0	0	0	0	0	2.94E-05	0.017027217	0	0	0	0	0	0	0	0	0	6.90E-05	0	0.000271681	0	0	0.002874884	0
NKAIN4	0	0	0	6.97E-05	0	0	7.58E-05	0	0.006165848	0	0	0	0	0.001814571	0.002296564	0	0	9.24E-05	0	0.526059089	0.030552415	0	0.000174456	0	0.000158656	0.000173749	0	0.00137573	0	0	0	0	0	0	0	0.00052762	0	0	0.001379586	0	0	0.002892645	0
PRSS2	0	0	0.003947725	0.001875781	0.001522232	0	0.005786649	0	0.001678251	0.000113226	0.00174175	0	0.001853325	0.000228847	0.00324966	0	0	0.000796319	0.000892687	1.313886013	0.001249193	0	0.000696166	0.000779866	0.001517651	0.000648868	0	0	0.001478945	0.014163782	0	0	0	0.065767831	0.005684623	0.000383076	0.00286127	0.011131082	0.021726122	0	0.001413313	0.122317936	0.00242221
IPO11	0.107979018	0.099833855	0.072670901	0.069616091	0.160678478	0.087653756	0.083930446	0.048650278	0.102930834	0.068943593	0.047257516	0.036345131	0.070936736	0.233653147	0.230963884	0.035928741	0.096879314	0.049925529	0.072182364	0.116575447	0.52065169	0.113390295	0.113356655	0.06750751	0.02555524	0.072234476	0.089580322	0.071406309	0.058384129	0.050309665	0.060703519	0.073894665	0.060405446	0.159758108	0.168430848	0.108656971	0.096177022	0.097289999	0.061339148	0.07622827	0.248493225	0.090832217	0.143286292
FXYD6	0.530645433	0.297263891	0.392619197	0.101570581	0.380610814	0.003470427	0.002420921	0.003822347	0.010696705	0.000865305	0.002157567	0.037228689	0.016019285	0.030670265	0.027435035	0.434010518	0.218040178	0.055306023	0.182880488	0.008142623	0.903536408	0.018169674	0.000243474	0.044681598	0.117463817	0.15527258	0.214918272	0.388989432	0.00302495	0.072616278	0.49710393	0.001116356	0.19942861	0.494043807	0.007527377	0.111981476	0.001390715	0.003376104	0.000764822	0.089932592	0.117544448	0	0.33899822
GDF3	0	0	0	0	0.001122744	0	0	0	0	0	0	0	0	0	0	0	0	0	9.23E-05	0	0.052007054	0	0	0	0	0.000156333	0	0	0	0	0	0	0	0	0	0.000587048	0	0	0	0	0.006954585	0	0.002156147
PDPN	0.00190343	0.700227733	0.536160486	0.005143943	0.015103593	0.802364932	0.088836435	0	0.447208686	0	0.002637809	0.001167369	0.002630428	0.016551407	0.029891676	0	0	0.005475944	0.044006604	0.219833841	1.37016306	0.003362728	1.220647308	0.01842747	0.001639217	0.014126369	0.142977085	0.909604826	0.004136835	0.001495171	0.001879178	0.003105098	0.946508786	0	0.103110174	0.022771488	0.004635461	0.001309555	0.066997121	0.002052776	0.001125551	0.187882771	0.001774969
NMNAT2	0	0.008051225	0.001375446	0.000338569	0.003222316	0.009079497	0.000812931	0	0.000527221	0.000536769	0	0	0.000497065	0.030949484	0.030921097	0	0	0.001317423	0	0.022700031	0.208047456	0	0.000883088	0	0.003072942	0.001641102	0	0.003391724	0	0	0.029448081	0	0.002680309	0.124395713	0.00286886	0.000303328	0.000963431	0	0.002788956	0.038538285	0.011179565	0	0.005573052
ANGPT2	0.02941362	0.006323897	0.00187806	0.064038413	0.13180693	0	0.000828248	0.033648392	0.002827056	0.000384113	0.000591352	0.011136858	0.001884637	0.012179314	0.004161192	0.011328633	0	0.001919231	0.000761143	0.004671866	0.76648966	0.015091669	0.003994842	0.005204269	0.001539642	0.008494168	0.216721471	0.005617385	0.001752346	0	0.565892889	0.000522083	0.010237215	0.142010852	0.011042613	0.001164145	0.011136249	0.000785832	0.004482252	0.563282849	0.392533423	0.000858549	0.181482605
IL7	0.028661827	0.007713285	0.082816776	0.053541886	0.019441431	0.01171918	0.036173074	0.13157373	0.053453548	0.072786415	0.043565419	0.078731418	0.04041435	0.225463076	0.140507482	0.006457386	0	0.01819605	0.031273373	0.045806049	0.3983359	0.001368506	0.047444909	0.040533383	0.005361996	0.021475587	0.035799946	0.0507673	0.015924116	0.004165056	0.005082289	0.018591924	0.036912506	0	0.063770855	0.041741329	0.025051832	0.005860743	0.009860063	0.015892269	0.034056097	0.03473642	0.030983751
PTX3	0	0.276841636	0.170508895	0.043138544	0.011563676	0	0.019697742	0.013691143	0.016791477	0.014739977	0.0009208	0	0.028233876	0.002303169	0.010929132	0.011161761	0	0.104009169	0.046030154	0.018754037	0.595420914	0.010297755	0.031659572	0.028459234	0.255623032	0.036631025	0.014523984	0.05716489	0.003798776	0.002435051	0.002427791	0.001696851	0.527112522	0	0.037362246	0.027727348	0.008519162	0.019276751	0.012193781	0.006049632	0.002509193	0.014628739	0.002200765
MGAT4C	0	0.005182434	0	0.000113437	0.000164416	0.001094862	0.00020324	0	0	0	0	0	0	0.000164869	0	0	0	0.000268443	7.53E-05	0	0.256567131	0	0.225508354	0	0	9.66E-05	0	0	0	0	0	0	0.005235035	0.314742023	0	0.000435269	0	0	0	0	4.98E-05	0.008450439	0.000744354
LINC01117	0	0.010547625	0.004450298	0	0.012078211	0	0	0	0.000383433	0	0	0	0.000464416	0	0	0	0	0.00039155	0.000261978	0.00975078	0.14680465	0	0.034940816	0.000259276	0.000370844	0.000463159	0.053634056	0.032705202	0	0	0.018793653	0	0.016523806	0	0.003822352	0.000475766	0	0	0	0	0.056318011	0	0.006510916
OLFML2A	0.181194992	0.048712866	0.029964323	0.000783596	0.051575425	0.004689824	0.003196264	0	0.092417163	0.007950235	0.000619535	0.00717359	0.0037421	0.046520801	0.023865648	0.176872579	0.122525585	0.003586024	0	0.192844279	0.415702308	0.002217679	0.000174456	0.003311913	0.008212743	0.001606338	0.052288461	0.059042011	0	0.002700948	0.181909703	0	0.071250438	0	0.015077528	0.001257235	0.007220494	0.005087067	0.011066474	0.198742857	0.111867953	0.018603757	0.049792901
LAYN	0.232111351	0.132701011	0.203914156	0.00051394	0.082083805	0.252948973	0.010786156	0.001535531	0.222337588	0.394067285	0.012592311	0.027545474	0.013571376	0.073334553	0.10070373	0.144108793	0.246008948	0.001743631	0.004570917	0.270434462	0.746593424	0.007291351	0.234954749	0.008888853	0.003490047	0.001199646	0.36981975	0.243522787	0.021783585	0.003574654	0.08804367	0.001270017	0.180403712	0	0.114194938	0.035706493	0.113991883	0.037720182	0.049779644	0.168406781	0.197967072	0.148658709	0.132696769
AFAP1L1	0.400163906	0.028139216	0.046818214	0.006504883	0.252453195	0.000395472	0.00114668	0	0.005515559	0.002602893	0.004582877	0	0.000344521	0.077042609	0.048525554	0.270815862	0.700761704	0.001757878	0.036526365	0.003914	0.571262587	0.000463859	0.038024369	0.001692568	0.000869576	0.00769055	0.07236437	0.019189098	0	0	0.020028064	0	0.081909766	0	0.011658479	0.003922893	0.002786518	0.002635542	0.000658568	0.009530423	0.237679856	0	0.195853165
GPRC5B	0.084827176	0.111384784	0.066092184	0.004451736	0.226112308	0.001045528	0.001501213	0	0.046710918	0.000343884	0.007672632	0	0.000836775	0.029828458	0.023695386	0.026895064	0.347800302	0.00378174	0.009089911	0.025637468	0.458716953	0.000524948	0.142193034	0.009071267	0	0.007136503	0.005516247	0.036909703	0	0.003018492	0.035081042	0	0.133840277	0.205481196	0.012751096	0.001900517	0.071175867	0	0.000967018	0.028480528	0.176364496	0.005075359	0.114945346
HOXD3	0	0	0	0	0.02311189	0	0.000144378	0	0	0	0.000224511	0	0	0	0	0	0	7.41E-05	0	0	0.110572603	0	0	0	0	0	0	0.013086053	0	0	0	0	0	0	0	0	0	0	0	0	0.037006796	0	0.005201851
DMTN	0.075139557	0.008519731	0.002732918	0.001100323	0.129785914	0.142611573	0.107452229	0.00044994	0.115223163	0.036962166	0.094348072	0	0.001163321	0.179776668	0.181939213	0.164557733	0.1011683	0.00118842	0.000827369	0.176352234	0.577503616	0.012226089	0.041789404	0.000769611	0.001771712	0.001432529	0.016446642	0.006541462	0.002188376	0	0.001382462	0.012186378	0.009125239	0.189858881	0.228196385	0.008555794	0.114365594	0.128428115	0.16674092	0.005740351	0.085700187	0.100927186	0.075969268
C17orf67	0.054555777	0.017280097	0.030608937	0.02457299	0.026804159	0.006451912	0.001922602	0.056040361	0.020306361	0.04445367	0.066021529	0.02092652	0.036620103	0.00631109	0.006344462	0.039043178	0	0.021776571	0.018838067	0.02540662	0.312892075	0.014085115	0.024133948	0.028402877	0.01743459	0.022945972	0.038410552	0.029616738	0.047517608	0.034325128	0.043423248	0.030610206	0.019373514	0.05928134	0.008689243	0.024333304	0.012907426	0.009207545	0.00983415	0.029789865	0.059825297	0.004588543	0.06155144
SLC26A4	0.006369591	0.006162702	0.00274411	0.000191431	0.000946376	0.004293706	0.006042763	0	0.000664607	0.002107442	0.003426815	0	6.13E-05	0.001795346	0.004129654	0	0	0.000266237	0.002296845	0	0.165705488	0.000503506	0.0006926	0.00063547	0	0.001347203	0	0.010326231	0	0	0.000426801	0	0.002288651	0	0.00609556	0	0.054251403	0.001991836	0.02149266	0	0.001818836	0.008146685	0.001755427
LINC01558	0.013649411	0.00010878	0	0	0.056175793	0	0.00025406	0	0.000427564	0	0	0	0	0.084903398	0.036891461	0.023941977	0	0	0	0.000581342	0.225158042	0.000284402	0.00274978	0	0	0.000105351	0	0	0	0	0	0	0.003064413	0	0.003877377	0	0.003907806	0.006945683	0.000198278	0	0.010461416	0	0.021365428
HOXD10	0.001614884	0	0	0	0.000885022	0	8.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085407541	0	0	0.000339246	0.000117426	1.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004932076	0	0.000219707
